,label
human1_lib3.final_cell_0490,5
human1_lib3.final_cell_0615,2
human2_lib1.final_cell_0536,4
human2_lib3.final_cell_0346,1
human1_lib2.final_cell_0113,6
human3_lib3.final_cell_0105,6
human3_lib3.final_cell_0463,5
human3_lib1.final_cell_0344,6
human3_lib4.final_cell_0758,5
human2_lib3.final_cell_0451,6
human1_lib1.final_cell_0523,6
human3_lib1.final_cell_0129,5
human2_lib2.final_cell_0109,1
human3_lib2.final_cell_0523,6
human1_lib2.final_cell_0281,6
human3_lib2.final_cell_0588,5
human2_lib1.final_cell_0393,6
human1_lib3.final_cell_0297,6
human3_lib4.final_cell_0393,2
human3_lib4.final_cell_0256,5
human3_lib4.final_cell_0603,2
human4_lib3.final_cell_0484,5
human1_lib1.final_cell_0488,1
human2_lib2.final_cell_0193,4
human3_lib1.final_cell_0250,5
human4_lib3.final_cell_0575,4
human2_lib1.final_cell_0101,6
human3_lib4.final_cell_0703,5
human1_lib3.final_cell_0311,10
human3_lib3.final_cell_0485,5
human1_lib3.final_cell_0091,6
human2_lib3.final_cell_0371,4
human2_lib3.final_cell_0086,4
human2_lib3.final_cell_0211,6
human3_lib4.final_cell_0429,6
human3_lib2.final_cell_0803,2
human2_lib2.final_cell_0270,5
human4_lib3.final_cell_0545,4
human3_lib4.final_cell_0245,5
human1_lib2.final_cell_0433,6
human2_lib3.final_cell_0150,5
human1_lib1.final_cell_0449,4
human1_lib1.final_cell_0007,6
human1_lib3.final_cell_0010,1
human1_lib3.final_cell_0249,10
human1_lib2.final_cell_0239,6
human1_lib3.final_cell_0056,4
human3_lib2.final_cell_0693,4
human1_lib1.final_cell_0096,6
human4_lib3.final_cell_0589,5
human3_lib2.final_cell_0691,6
human2_lib1.final_cell_0214,5
human1_lib2.final_cell_0248,5
human2_lib1.final_cell_0422,7
human3_lib2.final_cell_0362,5
human4_lib1.final_cell_0051,6
human1_lib3.final_cell_0317,6
human3_lib1.final_cell_0513,6
human3_lib3.final_cell_0760,5
human3_lib4.final_cell_0675,8
human4_lib1.final_cell_0108,5
human3_lib4.final_cell_0760,5
human3_lib2.final_cell_0451,5
human1_lib2.final_cell_0247,5
human3_lib2.final_cell_0302,5
human2_lib2.final_cell_0122,6
human4_lib3.final_cell_0014,4
human2_lib2.final_cell_0530,4
human2_lib3.final_cell_0143,5
human3_lib2.final_cell_0648,6
human3_lib2.final_cell_0668,3
human3_lib3.final_cell_0375,2
human3_lib2.final_cell_0670,4
human4_lib3.final_cell_0086,4
human2_lib3.final_cell_0006,5
human1_lib2.final_cell_0494,4
human2_lib2.final_cell_0392,6
human3_lib1.final_cell_0831,2
human2_lib2.final_cell_0308,8
human4_lib3.final_cell_0469,8
human4_lib1.final_cell_0487,5
human2_lib3.final_cell_0326,5
human1_lib2.final_cell_0001,1
human1_lib3.final_cell_0309,5
human1_lib1.final_cell_0076,6
human3_lib4.final_cell_0467,6
human2_lib1.final_cell_0467,4
human3_lib1.final_cell_0541,5
human4_lib1.final_cell_0187,5
human3_lib3.final_cell_0091,1
human2_lib3.final_cell_0413,6
human4_lib1.final_cell_0101,4
human1_lib2.final_cell_0371,5
human2_lib1.final_cell_0066,5
human2_lib1.final_cell_0491,5
human1_lib3.final_cell_0019,1
human3_lib4.final_cell_0556,5
human1_lib2.final_cell_0599,6
human2_lib2.final_cell_0354,5
human3_lib2.final_cell_0321,5
human3_lib4.final_cell_0193,6
human3_lib3.final_cell_0362,1
human3_lib3.final_cell_0161,6
human2_lib2.final_cell_0231,6
human3_lib4.final_cell_0738,5
human3_lib1.final_cell_0152,5
human3_lib3.final_cell_0866,9
human3_lib1.final_cell_0075,1
human2_lib3.final_cell_0441,5
human2_lib2.final_cell_0114,5
human3_lib3.final_cell_0332,6
human3_lib4.final_cell_0721,5
human1_lib3.final_cell_0377,6
human3_lib1.final_cell_0104,1
human3_lib1.final_cell_0736,4
human1_lib3.final_cell_0016,1
human3_lib4.final_cell_0795,3
human4_lib1.final_cell_0441,5
human1_lib1.final_cell_0124,6
human1_lib3.final_cell_0537,6
human3_lib4.final_cell_0229,6
human2_lib3.final_cell_0258,5
human2_lib1.final_cell_0019,5
human2_lib3.final_cell_0524,6
human3_lib3.final_cell_0718,6
human1_lib1.final_cell_0415,1
human4_lib3.final_cell_0548,6
human3_lib3.final_cell_0569,5
human3_lib2.final_cell_0810,5
human2_lib1.final_cell_0519,5
human4_lib1.final_cell_0451,6
human1_lib1.final_cell_0551,6
human1_lib3.final_cell_0590,2
human4_lib3.final_cell_0578,5
human1_lib2.final_cell_0352,6
human3_lib3.final_cell_0292,2
human4_lib1.final_cell_0225,6
human1_lib2.final_cell_0251,4
human1_lib1.final_cell_0482,6
human2_lib2.final_cell_0366,6
human2_lib1.final_cell_0498,5
human1_lib3.final_cell_0335,6
human1_lib2.final_cell_0399,5
human3_lib1.final_cell_0615,4
human1_lib1.final_cell_0200,6
human2_lib2.final_cell_0327,6
human3_lib2.final_cell_0238,5
human3_lib4.final_cell_0320,5
human4_lib3.final_cell_0646,5
human2_lib3.final_cell_0232,5
human2_lib1.final_cell_0158,5
human2_lib2.final_cell_0476,8
human2_lib1.final_cell_0020,5
human2_lib3.final_cell_0514,5
human2_lib3.final_cell_0099,3
human1_lib1.final_cell_0355,2
human4_lib3.final_cell_0169,6
human1_lib3.final_cell_0462,6
human3_lib4.final_cell_0720,5
human1_lib3.final_cell_0228,6
human4_lib3.final_cell_0539,6
human2_lib2.final_cell_0233,4
human3_lib2.final_cell_0870,2
human3_lib3.final_cell_0183,5
human3_lib1.final_cell_0346,8
human2_lib3.final_cell_0288,1
human4_lib1.final_cell_0485,2
human3_lib1.final_cell_0687,5
human2_lib1.final_cell_0311,5
human1_lib1.final_cell_0363,6
human1_lib3.final_cell_0561,6
human4_lib3.final_cell_0620,5
human3_lib1.final_cell_0888,6
human2_lib1.final_cell_0356,5
human1_lib2.final_cell_0346,3
human1_lib1.final_cell_0035,6
human3_lib3.final_cell_0674,4
human3_lib4.final_cell_0727,5
human3_lib2.final_cell_0354,6
human3_lib1.final_cell_0532,6
human3_lib1.final_cell_0318,5
human3_lib2.final_cell_0852,6
human2_lib2.final_cell_0020,1
human4_lib3.final_cell_0342,4
human2_lib3.final_cell_0429,3
human3_lib3.final_cell_0777,4
human2_lib3.final_cell_0191,4
human3_lib4.final_cell_0553,5
human3_lib2.final_cell_0423,5
human3_lib1.final_cell_0814,4
human4_lib1.final_cell_0195,5
human3_lib1.final_cell_0468,5
human3_lib2.final_cell_0746,5
human3_lib3.final_cell_0288,4
human2_lib2.final_cell_0329,5
human3_lib2.final_cell_0128,4
human3_lib3.final_cell_0219,5
human3_lib2.final_cell_0634,5
human2_lib3.final_cell_0559,10
human4_lib1.final_cell_0290,6
human1_lib3.final_cell_0136,6
human3_lib3.final_cell_0911,6
human3_lib3.final_cell_0165,6
human3_lib1.final_cell_0528,6
human1_lib1.final_cell_0321,1
human3_lib2.final_cell_0791,6
human4_lib3.final_cell_0555,6
human3_lib1.final_cell_0273,5
human3_lib3.final_cell_0772,5
human3_lib2.final_cell_0306,6
human3_lib2.final_cell_0770,5
human4_lib1.final_cell_0415,6
human3_lib1.final_cell_0680,5
human2_lib3.final_cell_0018,4
human4_lib3.final_cell_0051,6
human4_lib1.final_cell_0144,4
human3_lib2.final_cell_0430,5
human2_lib2.final_cell_0150,7
human1_lib2.final_cell_0066,4
human2_lib1.final_cell_0415,5
human1_lib2.final_cell_0387,1
human3_lib4.final_cell_0879,5
human2_lib1.final_cell_0454,5
human3_lib3.final_cell_0541,4
human3_lib4.final_cell_0581,4
human3_lib2.final_cell_0387,1
human3_lib4.final_cell_0425,5
human1_lib3.final_cell_0080,5
human3_lib2.final_cell_0232,4
human4_lib3.final_cell_0556,4
human3_lib3.final_cell_0554,8
human2_lib1.final_cell_0021,4
human3_lib1.final_cell_0829,5
human3_lib1.final_cell_0431,6
human3_lib3.final_cell_0827,5
human4_lib1.final_cell_0413,4
human3_lib2.final_cell_0849,5
human4_lib1.final_cell_0112,6
human1_lib3.final_cell_0218,4
human2_lib1.final_cell_0198,6
human3_lib2.final_cell_0563,6
human2_lib1.final_cell_0388,6
human3_lib3.final_cell_0791,5
human1_lib1.final_cell_0476,10
human3_lib2.final_cell_0303,5
human2_lib1.final_cell_0205,4
human2_lib3.final_cell_0358,10
human3_lib2.final_cell_0325,6
human1_lib2.final_cell_0528,3
human1_lib3.final_cell_0637,3
human2_lib2.final_cell_0141,6
human2_lib1.final_cell_0244,2
human2_lib2.final_cell_0500,8
human1_lib1.final_cell_0073,6
human1_lib3.final_cell_0648,6
human1_lib3.final_cell_0263,6
human2_lib3.final_cell_0473,4
human4_lib3.final_cell_0218,1
human4_lib3.final_cell_0473,6
human1_lib3.final_cell_0613,7
human2_lib2.final_cell_0515,5
human4_lib1.final_cell_0370,5
human3_lib3.final_cell_0657,5
human3_lib3.final_cell_0364,6
human3_lib4.final_cell_0613,2
human3_lib3.final_cell_0419,6
human1_lib2.final_cell_0455,4
human3_lib3.final_cell_0765,5
human3_lib4.final_cell_0772,5
human2_lib1.final_cell_0030,4
human2_lib2.final_cell_0407,5
human1_lib1.final_cell_0242,3
human1_lib3.final_cell_0640,3
human4_lib3.final_cell_0220,4
human1_lib3.final_cell_0731,5
human2_lib1.final_cell_0466,6
human3_lib2.final_cell_0319,4
human3_lib3.final_cell_0584,1
human1_lib1.final_cell_0496,3
human4_lib1.final_cell_0260,4
human1_lib3.final_cell_0009,1
human1_lib2.final_cell_0331,5
human1_lib3.final_cell_0050,1
human4_lib3.final_cell_0311,4
human1_lib1.final_cell_0422,2
human2_lib2.final_cell_0371,2
human1_lib2.final_cell_0030,6
human3_lib4.final_cell_0543,6
human4_lib1.final_cell_0232,5
human3_lib2.final_cell_0811,6
human1_lib1.final_cell_0529,6
human1_lib3.final_cell_0342,6
human1_lib3.final_cell_0174,5
human3_lib3.final_cell_0615,5
human3_lib4.final_cell_0079,4
human3_lib4.final_cell_0858,6
human3_lib4.final_cell_0322,1
human1_lib2.final_cell_0300,6
human3_lib2.final_cell_0692,5
human1_lib1.final_cell_0031,1
human2_lib1.final_cell_0368,6
human3_lib4.final_cell_0141,6
human3_lib1.final_cell_0239,5
human4_lib3.final_cell_0336,4
human3_lib4.final_cell_0202,1
human3_lib1.final_cell_0446,6
human2_lib2.final_cell_0401,8
human1_lib2.final_cell_0223,8
human1_lib2.final_cell_0254,2
human4_lib3.final_cell_0099,6
human4_lib1.final_cell_0053,6
human2_lib3.final_cell_0440,4
human3_lib4.final_cell_0814,6
human3_lib2.final_cell_0697,8
human1_lib3.final_cell_0726,3
human1_lib2.final_cell_0152,6
human2_lib2.final_cell_0512,5
human4_lib3.final_cell_0607,4
human2_lib2.final_cell_0039,5
human4_lib3.final_cell_0261,4
human4_lib3.final_cell_0671,5
human3_lib2.final_cell_0530,2
human2_lib3.final_cell_0214,5
human3_lib3.final_cell_0404,5
human2_lib3.final_cell_0281,4
human2_lib1.final_cell_0523,8
human1_lib2.final_cell_0246,6
human3_lib2.final_cell_0408,5
human4_lib1.final_cell_0546,6
human3_lib1.final_cell_0222,5
human2_lib2.final_cell_0339,10
human4_lib1.final_cell_0136,5
human2_lib1.final_cell_0421,6
human1_lib1.final_cell_0386,6
human2_lib3.final_cell_0565,5
human3_lib4.final_cell_0436,5
human3_lib4.final_cell_0442,4
human1_lib3.final_cell_0098,6
human1_lib3.final_cell_0713,6
human2_lib1.final_cell_0379,6
human1_lib3.final_cell_0509,6
human2_lib1.final_cell_0364,1
human3_lib1.final_cell_0519,5
human3_lib1.final_cell_0574,5
human2_lib2.final_cell_0006,1
human2_lib3.final_cell_0481,6
human4_lib1.final_cell_0119,4
human1_lib3.final_cell_0242,5
human2_lib2.final_cell_0313,5
human3_lib1.final_cell_0872,3
human4_lib1.final_cell_0173,6
human1_lib1.final_cell_0492,5
human4_lib3.final_cell_0464,10
human3_lib3.final_cell_0686,5
human4_lib1.final_cell_0552,6
human2_lib2.final_cell_0137,6
human3_lib4.final_cell_0880,5
human2_lib2.final_cell_0055,5
human2_lib3.final_cell_0062,8
human2_lib2.final_cell_0049,6
human4_lib1.final_cell_0188,6
human2_lib2.final_cell_0310,1
human2_lib1.final_cell_0401,1
human2_lib3.final_cell_0357,8
human3_lib4.final_cell_0281,6
human4_lib3.final_cell_0337,4
human1_lib2.final_cell_0583,10
human1_lib1.final_cell_0212,5
human1_lib2.final_cell_0412,4
human2_lib3.final_cell_0082,5
human3_lib4.final_cell_0259,5
human3_lib3.final_cell_0632,5
human2_lib3.final_cell_0406,5
human2_lib2.final_cell_0136,4
human1_lib1.final_cell_0443,4
human3_lib1.final_cell_0284,4
human2_lib3.final_cell_0095,1
human3_lib4.final_cell_0353,1
human4_lib1.final_cell_0230,5
human4_lib1.final_cell_0215,6
human4_lib1.final_cell_0244,6
human2_lib2.final_cell_0143,5
human3_lib2.final_cell_0796,3
human3_lib2.final_cell_0401,5
human3_lib4.final_cell_0050,1
human2_lib2.final_cell_0278,6
human1_lib2.final_cell_0341,5
human3_lib3.final_cell_0758,5
human1_lib3.final_cell_0681,2
human1_lib1.final_cell_0279,5
human1_lib2.final_cell_0056,6
human3_lib1.final_cell_0756,4
human2_lib1.final_cell_0013,5
human2_lib2.final_cell_0312,5
human1_lib2.final_cell_0252,6
human4_lib1.final_cell_0505,10
human3_lib2.final_cell_0857,2
human1_lib3.final_cell_0291,4
human1_lib3.final_cell_0384,5
human1_lib3.final_cell_0419,1
human3_lib2.final_cell_0360,5
human4_lib1.final_cell_0359,6
human1_lib3.final_cell_0536,5
human4_lib3.final_cell_0313,6
human3_lib2.final_cell_0757,8
human2_lib3.final_cell_0423,10
human3_lib3.final_cell_0750,5
human4_lib3.final_cell_0004,6
human3_lib3.final_cell_0721,5
human1_lib3.final_cell_0039,6
human1_lib3.final_cell_0544,2
human3_lib4.final_cell_0886,7
human1_lib3.final_cell_0106,8
human1_lib3.final_cell_0162,6
human2_lib2.final_cell_0197,4
human3_lib4.final_cell_0268,6
human2_lib3.final_cell_0483,5
human4_lib3.final_cell_0243,5
human3_lib4.final_cell_0679,6
human3_lib4.final_cell_0560,6
human3_lib3.final_cell_0197,6
human3_lib2.final_cell_0618,5
human2_lib1.final_cell_0502,5
human3_lib1.final_cell_0493,5
human4_lib1.final_cell_0461,6
human3_lib1.final_cell_0597,5
human2_lib2.final_cell_0145,8
human3_lib4.final_cell_0369,5
human1_lib3.final_cell_0459,5
human1_lib2.final_cell_0257,4
human1_lib3.final_cell_0714,3
human3_lib2.final_cell_0641,5
human2_lib2.final_cell_0217,5
human3_lib3.final_cell_0447,2
human1_lib3.final_cell_0599,5
human2_lib3.final_cell_0135,5
human3_lib2.final_cell_0273,6
human4_lib1.final_cell_0076,4
human3_lib2.final_cell_0833,3
human3_lib4.final_cell_0666,5
human3_lib4.final_cell_0745,6
human4_lib3.final_cell_0237,6
human3_lib2.final_cell_0541,5
human3_lib3.final_cell_0349,6
human1_lib2.final_cell_0249,1
human3_lib1.final_cell_0064,6
human2_lib1.final_cell_0219,6
human3_lib1.final_cell_0649,5
human4_lib1.final_cell_0203,5
human1_lib3.final_cell_0108,6
human1_lib1.final_cell_0238,6
human1_lib3.final_cell_0236,4
human2_lib3.final_cell_0221,5
human1_lib1.final_cell_0468,6
human1_lib2.final_cell_0590,2
human3_lib2.final_cell_0514,5
human3_lib2.final_cell_0345,4
human2_lib2.final_cell_0215,5
human3_lib4.final_cell_0151,5
human3_lib3.final_cell_0816,2
human3_lib2.final_cell_0548,5
human1_lib2.final_cell_0166,1
human3_lib3.final_cell_0382,4
human3_lib1.final_cell_0544,5
human4_lib1.final_cell_0110,6
human3_lib2.final_cell_0170,6
human3_lib4.final_cell_0645,6
human3_lib1.final_cell_0827,4
human3_lib4.final_cell_0851,5
human3_lib4.final_cell_0500,5
human3_lib4.final_cell_0724,4
human3_lib2.final_cell_0540,8
human3_lib2.final_cell_0575,5
human3_lib1.final_cell_0774,2
human3_lib3.final_cell_0472,5
human3_lib1.final_cell_0421,6
human3_lib1.final_cell_0826,5
human4_lib3.final_cell_0698,5
human1_lib3.final_cell_0359,6
human3_lib3.final_cell_0679,5
human1_lib2.final_cell_0384,6
human3_lib3.final_cell_0497,5
human3_lib3.final_cell_0359,6
human2_lib2.final_cell_0227,5
human2_lib3.final_cell_0497,5
human2_lib3.final_cell_0104,5
human1_lib3.final_cell_0207,6
human1_lib3.final_cell_0273,5
human4_lib3.final_cell_0127,5
human2_lib3.final_cell_0319,6
human4_lib1.final_cell_0341,5
human2_lib2.final_cell_0399,6
human3_lib2.final_cell_0242,6
human2_lib2.final_cell_0243,3
human1_lib2.final_cell_0094,6
human1_lib3.final_cell_0298,1
human3_lib3.final_cell_0052,6
human2_lib2.final_cell_0160,6
human2_lib1.final_cell_0259,6
human1_lib1.final_cell_0320,6
human2_lib2.final_cell_0209,5
human1_lib2.final_cell_0041,1
human2_lib2.final_cell_0395,5
human1_lib2.final_cell_0374,8
human1_lib2.final_cell_0411,6
human1_lib3.final_cell_0250,6
human2_lib3.final_cell_0040,5
human1_lib3.final_cell_0329,1
human3_lib4.final_cell_0609,4
human1_lib3.final_cell_0286,6
human3_lib4.final_cell_0591,8
human2_lib1.final_cell_0500,3
human4_lib1.final_cell_0151,6
human4_lib3.final_cell_0189,6
human1_lib1.final_cell_0319,2
human4_lib1.final_cell_0246,6
human2_lib2.final_cell_0549,10
human4_lib1.final_cell_0091,5
human3_lib1.final_cell_0747,8
human1_lib2.final_cell_0511,5
human1_lib2.final_cell_0426,5
human1_lib2.final_cell_0623,5
human1_lib1.final_cell_0546,6
human4_lib1.final_cell_0424,5
human2_lib2.final_cell_0104,8
human4_lib3.final_cell_0302,6
human4_lib1.final_cell_0177,6
human3_lib4.final_cell_0806,5
human3_lib3.final_cell_0310,6
human3_lib1.final_cell_0257,6
human4_lib3.final_cell_0391,6
human4_lib1.final_cell_0356,6
human2_lib2.final_cell_0208,5
human4_lib1.final_cell_0529,6
human2_lib1.final_cell_0363,5
human3_lib4.final_cell_0876,2
human1_lib3.final_cell_0708,5
human3_lib1.final_cell_0744,5
human2_lib2.final_cell_0335,1
human2_lib3.final_cell_0316,5
human3_lib4.final_cell_0682,5
human1_lib3.final_cell_0465,5
human1_lib1.final_cell_0107,6
human4_lib3.final_cell_0003,1
human1_lib2.final_cell_0618,2
human1_lib3.final_cell_0723,3
human1_lib2.final_cell_0406,6
human1_lib1.final_cell_0170,6
human3_lib2.final_cell_0417,4
human3_lib4.final_cell_0416,5
human3_lib1.final_cell_0583,1
human2_lib1.final_cell_0361,10
human1_lib3.final_cell_0528,6
human4_lib3.final_cell_0427,2
human3_lib1.final_cell_0670,4
human2_lib1.final_cell_0333,6
human4_lib1.final_cell_0079,4
human3_lib2.final_cell_0375,4
human2_lib1.final_cell_0100,6
human3_lib2.final_cell_0231,5
human1_lib1.final_cell_0155,6
human2_lib2.final_cell_0576,6
human2_lib1.final_cell_0350,8
human4_lib3.final_cell_0496,4
human1_lib3.final_cell_0660,5
human4_lib1.final_cell_0036,5
human2_lib2.final_cell_0393,4
human3_lib1.final_cell_0764,6
human3_lib2.final_cell_0331,6
human4_lib3.final_cell_0433,5
human2_lib2.final_cell_0086,6
human4_lib1.final_cell_0192,1
human2_lib2.final_cell_0355,5
human2_lib3.final_cell_0275,6
human2_lib2.final_cell_0412,5
human4_lib1.final_cell_0520,4
human2_lib3.final_cell_0023,1
human1_lib2.final_cell_0535,8
human3_lib3.final_cell_0899,6
human3_lib3.final_cell_0508,5
human2_lib1.final_cell_0074,4
human1_lib3.final_cell_0370,6
human3_lib2.final_cell_0165,1
human3_lib2.final_cell_0625,5
human1_lib2.final_cell_0408,3
human3_lib3.final_cell_0852,6
human1_lib2.final_cell_0422,6
human3_lib2.final_cell_0264,1
human3_lib3.final_cell_0303,1
human4_lib1.final_cell_0098,4
human3_lib4.final_cell_0167,4
human2_lib1.final_cell_0143,8
human2_lib1.final_cell_0307,4
human4_lib3.final_cell_0118,5
human3_lib4.final_cell_0324,6
human3_lib3.final_cell_0210,6
human2_lib2.final_cell_0314,4
human2_lib3.final_cell_0523,2
human3_lib3.final_cell_0892,6
human3_lib3.final_cell_0810,1
human3_lib1.final_cell_0336,5
human3_lib1.final_cell_0139,5
human1_lib2.final_cell_0256,6
human4_lib3.final_cell_0315,6
human2_lib1.final_cell_0374,5
human4_lib3.final_cell_0683,3
human3_lib2.final_cell_0552,5
human1_lib1.final_cell_0455,3
human3_lib2.final_cell_0437,1
human4_lib1.final_cell_0179,10
human3_lib1.final_cell_0363,5
human2_lib2.final_cell_0067,4
human3_lib1.final_cell_0205,5
human1_lib2.final_cell_0332,4
human1_lib3.final_cell_0300,6
human4_lib1.final_cell_0082,8
human2_lib3.final_cell_0182,5
human2_lib3.final_cell_0564,8
human3_lib3.final_cell_0236,6
human4_lib3.final_cell_0694,5
human3_lib3.final_cell_0142,6
human2_lib3.final_cell_0304,5
human4_lib3.final_cell_0245,4
human3_lib1.final_cell_0329,6
human3_lib1.final_cell_0149,6
human2_lib1.final_cell_0327,4
human3_lib3.final_cell_0225,6
human2_lib2.final_cell_0152,5
human4_lib3.final_cell_0125,4
human3_lib2.final_cell_0558,3
human2_lib3.final_cell_0547,8
human3_lib3.final_cell_0594,6
human3_lib3.final_cell_0250,4
human4_lib3.final_cell_0374,6
human2_lib3.final_cell_0012,5
human3_lib2.final_cell_0515,5
human3_lib4.final_cell_0260,5
human3_lib3.final_cell_0215,6
human1_lib3.final_cell_0573,6
human4_lib3.final_cell_0659,10
human3_lib4.final_cell_0485,5
human2_lib3.final_cell_0257,6
human3_lib3.final_cell_0614,10
human3_lib2.final_cell_0429,2
human1_lib3.final_cell_0423,6
human3_lib3.final_cell_0598,5
human1_lib3.final_cell_0107,6
human1_lib1.final_cell_0263,5
human2_lib2.final_cell_0357,6
human1_lib1.final_cell_0097,6
human1_lib3.final_cell_0139,8
human4_lib3.final_cell_0174,1
human1_lib3.final_cell_0571,1
human3_lib3.final_cell_0655,5
human3_lib4.final_cell_0630,6
human3_lib4.final_cell_0777,5
human1_lib3.final_cell_0115,4
human2_lib1.final_cell_0195,6
human3_lib4.final_cell_0159,6
human3_lib2.final_cell_0378,5
human2_lib1.final_cell_0481,8
human3_lib4.final_cell_0217,5
human3_lib3.final_cell_0323,6
human1_lib1.final_cell_0510,8
human4_lib3.final_cell_0157,6
human2_lib2.final_cell_0546,6
human4_lib1.final_cell_0389,6
human3_lib3.final_cell_0845,6
human4_lib3.final_cell_0205,5
human2_lib1.final_cell_0070,8
human2_lib3.final_cell_0394,6
human2_lib3.final_cell_0250,1
human1_lib1.final_cell_0564,2
human4_lib3.final_cell_0323,6
human3_lib2.final_cell_0655,5
human3_lib1.final_cell_0342,4
human1_lib3.final_cell_0378,6
human1_lib2.final_cell_0185,6
human4_lib1.final_cell_0284,5
human3_lib2.final_cell_0383,4
human2_lib1.final_cell_0240,5
human2_lib1.final_cell_0004,1
human2_lib2.final_cell_0263,0
human3_lib1.final_cell_0706,4
human4_lib3.final_cell_0452,10
human4_lib3.final_cell_0018,1
human3_lib1.final_cell_0338,4
human1_lib2.final_cell_0202,10
human3_lib1.final_cell_0263,5
human2_lib1.final_cell_0089,5
human1_lib1.final_cell_0083,6
human4_lib1.final_cell_0121,6
human1_lib3.final_cell_0688,6
human3_lib3.final_cell_0796,5
human1_lib2.final_cell_0032,10
human3_lib1.final_cell_0429,5
human1_lib1.final_cell_0487,6
human1_lib3.final_cell_0326,3
human2_lib3.final_cell_0298,4
human2_lib3.final_cell_0556,5
human2_lib1.final_cell_0016,5
human3_lib2.final_cell_0200,6
human3_lib1.final_cell_0714,6
human3_lib1.final_cell_0700,3
human2_lib1.final_cell_0221,5
human4_lib3.final_cell_0115,1
human2_lib1.final_cell_0538,6
human2_lib3.final_cell_0196,4
human3_lib1.final_cell_0028,1
human3_lib3.final_cell_0371,6
human2_lib3.final_cell_0437,6
human2_lib1.final_cell_0044,1
human1_lib3.final_cell_0012,6
human2_lib1.final_cell_0193,1
human4_lib3.final_cell_0428,4
human3_lib1.final_cell_0295,5
human2_lib1.final_cell_0229,5
human3_lib3.final_cell_0104,5
human3_lib3.final_cell_0558,4
human2_lib1.final_cell_0400,5
human1_lib2.final_cell_0285,6
human4_lib1.final_cell_0573,5
human1_lib3.final_cell_0612,6
human4_lib1.final_cell_0029,4
human4_lib3.final_cell_0412,6
human4_lib1.final_cell_0268,10
human1_lib1.final_cell_0189,6
human2_lib3.final_cell_0493,3
human3_lib4.final_cell_0566,4
human1_lib1.final_cell_0432,3
human2_lib3.final_cell_0088,1
human3_lib1.final_cell_0880,6
human3_lib2.final_cell_0678,6
human3_lib3.final_cell_0346,5
human3_lib3.final_cell_0842,4
human2_lib1.final_cell_0312,10
human3_lib4.final_cell_0439,5
human2_lib3.final_cell_0236,5
human4_lib3.final_cell_0269,1
human2_lib3.final_cell_0159,1
human4_lib3.final_cell_0270,5
human4_lib1.final_cell_0587,6
human4_lib1.final_cell_0019,4
human3_lib4.final_cell_0311,4
human1_lib3.final_cell_0649,2
human3_lib3.final_cell_0342,4
human2_lib3.final_cell_0542,6
human1_lib2.final_cell_0090,6
human1_lib1.final_cell_0434,6
human2_lib1.final_cell_0092,6
human3_lib2.final_cell_0287,6
human1_lib3.final_cell_0534,3
human3_lib3.final_cell_0859,4
human3_lib3.final_cell_0515,6
human4_lib3.final_cell_0114,5
human1_lib2.final_cell_0348,6
human4_lib3.final_cell_0512,6
human1_lib2.final_cell_0117,6
human3_lib3.final_cell_0806,8
human2_lib1.final_cell_0026,5
human1_lib2.final_cell_0035,6
human2_lib2.final_cell_0079,5
human3_lib1.final_cell_0325,5
human1_lib1.final_cell_0137,6
human3_lib4.final_cell_0309,6
human3_lib4.final_cell_0812,5
human4_lib1.final_cell_0410,6
human2_lib3.final_cell_0119,4
human3_lib1.final_cell_0400,4
human4_lib3.final_cell_0199,6
human1_lib2.final_cell_0276,1
human1_lib2.final_cell_0293,2
human1_lib2.final_cell_0240,6
human1_lib1.final_cell_0341,6
human2_lib3.final_cell_0278,5
human3_lib2.final_cell_0475,1
human3_lib3.final_cell_0793,6
human1_lib3.final_cell_0081,6
human3_lib1.final_cell_0241,6
human1_lib2.final_cell_0198,6
human3_lib3.final_cell_0178,6
human4_lib3.final_cell_0204,4
human1_lib3.final_cell_0458,6
human3_lib4.final_cell_0698,4
human4_lib3.final_cell_0406,6
human3_lib1.final_cell_0630,4
human1_lib3.final_cell_0730,6
human1_lib3.final_cell_0507,6
human3_lib1.final_cell_0427,5
human3_lib1.final_cell_0622,5
human4_lib3.final_cell_0284,6
human2_lib1.final_cell_0478,10
human3_lib4.final_cell_0152,5
human3_lib2.final_cell_0534,6
human2_lib1.final_cell_0189,10
human2_lib3.final_cell_0279,8
human4_lib1.final_cell_0456,6
human2_lib2.final_cell_0324,5
human1_lib2.final_cell_0158,6
human2_lib1.final_cell_0015,5
human1_lib3.final_cell_0046,8
human1_lib2.final_cell_0416,6
human1_lib1.final_cell_0121,6
human3_lib1.final_cell_0582,5
human2_lib3.final_cell_0064,4
human3_lib3.final_cell_0675,6
human2_lib1.final_cell_0061,1
human3_lib1.final_cell_0299,5
human4_lib1.final_cell_0460,5
human1_lib3.final_cell_0203,5
human1_lib2.final_cell_0034,1
human4_lib1.final_cell_0032,4
human3_lib3.final_cell_0193,6
human1_lib2.final_cell_0055,6
human1_lib1.final_cell_0091,6
human4_lib1.final_cell_0164,6
human4_lib1.final_cell_0165,5
human3_lib1.final_cell_0579,4
human1_lib1.final_cell_0175,6
human3_lib3.final_cell_0901,3
human2_lib2.final_cell_0377,5
human3_lib1.final_cell_0278,6
human1_lib2.final_cell_0093,2
